Date,Open,High,Low,Close,Adj Close,Volume
2021-03-16,1386.050048828125,1406.0,1380.5,1384.0,1342.9739990234375,9352771
2021-03-17,1392.25,1400.0,1382.0,1387.0,1345.8851318359375,7626744
2021-03-18,1393.75,1393.75,1313.5,1337.0999755859375,1297.4642333984375,10961755
2021-03-19,1330.0,1355.199951171875,1318.0,1344.449951171875,1304.5963134765625,12767112
2021-03-22,1350.0999755859375,1376.0,1336.0999755859375,1370.800048828125,1330.1654052734375,4862758
2021-03-23,1372.449951171875,1383.25,1359.5999755859375,1371.550048828125,1330.8931884765625,7165335
2021-03-24,1357.8499755859375,1370.449951171875,1346.25,1353.75,1313.6207275390625,6134303
2021-03-25,1346.75,1352.5,1327.5999755859375,1333.800048828125,1294.26220703125,8749994
2021-03-26,1344.699951171875,1356.699951171875,1332.0,1336.199951171875,1296.5909423828125,4922071
2021-03-30,1346.9000244140625,1400.0,1336.1500244140625,1385.300048828125,1344.235595703125,10546381
2021-03-31,1382.0,1388.0,1363.300048828125,1368.050048828125,1327.4969482421875,8220987
2021-04-01,1380.0,1391.5999755859375,1371.0,1385.199951171875,1344.138427734375,5675155
2021-04-05,1391.0,1425.0,1387.0,1409.9000244140625,1368.1063232421875,9479572
2021-04-06,1423.0,1426.0,1406.449951171875,1411.050048828125,1369.2222900390625,5793571
2021-04-07,1410.25,1434.949951171875,1406.5999755859375,1430.199951171875,1387.804443359375,5879234
2021-04-08,1430.0,1451.699951171875,1421.0,1439.8499755859375,1397.16845703125,5654434
2021-04-09,1455.0,1455.0,1430.050048828125,1441.050048828125,1398.3328857421875,6052712
2021-04-12,1474.0,1477.550048828125,1415.0,1425.75,1383.4864501953125,20384532
2021-04-13,1433.0,1435.25,1375.0,1397.1500244140625,1355.7342529296875,14855206
2021-04-15,1332.300048828125,1366.4000244140625,1320.0,1360.75,1320.4132080078125,25342491
2021-04-16,1365.0,1370.8499755859375,1346.5999755859375,1353.75,1313.6207275390625,10879878
2021-04-19,1340.0,1379.699951171875,1332.3499755859375,1362.550048828125,1322.159912109375,12508028
2021-04-20,1379.0,1379.0,1342.4000244140625,1351.3499755859375,1311.2918701171875,8560766
2021-04-22,1355.550048828125,1364.800048828125,1345.1500244140625,1351.0999755859375,1311.0491943359375,6622446
2021-04-23,1343.0,1348.4000244140625,1331.0,1333.800048828125,1294.26220703125,7316262
2021-04-26,1332.25,1351.300048828125,1321.0,1343.550048828125,1303.72314453125,7088606
2021-04-27,1346.0,1353.0,1340.1500244140625,1348.5,1308.5262451171875,3636115
2021-04-28,1358.0,1359.5,1344.5999755859375,1356.0,1315.8040771484375,4879234
2021-04-29,1368.0,1369.0,1351.4000244140625,1356.3499755859375,1316.1436767578125,5412357
2021-04-30,1346.300048828125,1373.9000244140625,1345.9000244140625,1354.3499755859375,1314.202880859375,8354677
2021-05-03,1340.800048828125,1361.0,1338.0,1352.050048828125,1311.97119140625,4560337
2021-05-04,1354.0,1354.949951171875,1324.0999755859375,1329.4000244140625,1289.9925537109375,4887060
2021-05-05,1341.0999755859375,1343.9000244140625,1327.800048828125,1341.5,1301.7337646484375,3939788
2021-05-06,1345.0,1364.699951171875,1337.4000244140625,1361.5999755859375,1321.238037109375,4810090
2021-05-07,1365.300048828125,1373.050048828125,1348.5,1352.550048828125,1312.4564208984375,4991435
2021-05-10,1349.8499755859375,1352.9000244140625,1335.050048828125,1339.550048828125,1299.841796875,7195348
2021-05-11,1336.9000244140625,1341.0,1325.0999755859375,1330.6500244140625,1291.20556640625,6420988
2021-05-12,1330.0,1330.0,1314.5,1327.0,1287.6636962890625,5241898
2021-05-14,1326.8499755859375,1326.8499755859375,1311.300048828125,1316.4000244140625,1277.3779296875,4824609
2021-05-17,1320.300048828125,1334.949951171875,1320.300048828125,1329.4000244140625,1289.9925537109375,5017129
2021-05-18,1338.0,1344.5999755859375,1329.5,1340.0,1300.2783203125,5620150
2021-05-19,1342.0,1357.449951171875,1333.25,1337.0,1297.3673095703125,4435878
2021-05-20,1348.4000244140625,1349.0999755859375,1335.0,1339.300048828125,1299.59912109375,4490092
2021-05-21,1347.5,1357.5,1346.3499755859375,1354.5,1314.348388671875,4969733
2021-05-24,1356.6500244140625,1363.0,1345.0999755859375,1348.050048828125,1308.0897216796875,4225371
2021-05-25,1358.0,1368.0,1354.449951171875,1361.5999755859375,1321.238037109375,4099340
2021-05-26,1367.9000244140625,1400.0,1362.050048828125,1397.25,1355.831298828125,6850024
2021-05-27,1404.199951171875,1416.25,1391.699951171875,1402.25,1360.68310546875,15365391
2021-05-28,1409.75,1414.0,1396.0999755859375,1405.050048828125,1363.400146484375,4261312
2021-05-31,1401.5,1401.5,1383.0,1393.75,1367.0291748046875,4429904
2021-06-01,1400.0,1401.0,1378.6500244140625,1387.199951171875,1360.6046142578125,4791325
2021-06-02,1380.75,1391.949951171875,1365.0,1378.6500244140625,1352.2186279296875,9272276
2021-06-03,1388.0999755859375,1399.0,1377.050048828125,1389.6500244140625,1363.0078125,5115645
2021-06-04,1393.949951171875,1396.9000244140625,1377.6500244140625,1385.6500244140625,1359.08447265625,4194328
2021-06-07,1391.0,1392.0,1377.300048828125,1389.6500244140625,1363.0078125,5154576
2021-06-08,1396.0,1421.75,1395.550048828125,1412.949951171875,1385.861083984375,7360630
2021-06-09,1413.4000244140625,1425.0,1404.5999755859375,1415.300048828125,1388.166015625,5394317
2021-06-10,1424.0,1429.0,1419.0,1424.300048828125,1396.993408203125,3496575
2021-06-11,1430.0999755859375,1451.5999755859375,1429.449951171875,1446.9000244140625,1419.16015625,6140828
2021-06-14,1471.0,1477.0,1453.449951171875,1461.800048828125,1433.7745361328125,7132294
2021-06-15,1464.0,1476.0,1463.0,1473.9000244140625,1445.6424560546875,5403104
2021-06-16,1472.699951171875,1489.449951171875,1467.5,1480.5999755859375,1452.2139892578125,7661710
2021-06-17,1475.0999755859375,1502.6500244140625,1475.0999755859375,1495.300048828125,1466.63232421875,7677951
2021-06-18,1509.0,1515.800048828125,1487.4000244140625,1503.300048828125,1474.4788818359375,13533974
2021-06-21,1493.0,1505.800048828125,1484.199951171875,1500.300048828125,1471.536376953125,5454052
2021-06-22,1509.699951171875,1521.449951171875,1502.0999755859375,1511.8499755859375,1482.8648681640625,6427862
2021-06-23,1525.0,1525.0,1498.6500244140625,1503.1500244140625,1474.331787109375,5529809
2021-06-24,1517.0,1568.75,1511.199951171875,1559.199951171875,1529.3070068359375,10785137
2021-06-25,1572.0,1578.0,1543.0,1574.199951171875,1544.01953125,9780240
2021-06-28,1572.9000244140625,1580.1500244140625,1560.5999755859375,1571.800048828125,1541.6656494140625,5019178
2021-06-29,1561.0,1573.6500244140625,1559.199951171875,1563.050048828125,1533.0833740234375,5913567
2021-06-30,1572.050048828125,1591.0,1572.050048828125,1580.800048828125,1550.4930419921875,6058722
2021-07-01,1576.8499755859375,1576.8499755859375,1559.050048828125,1560.4000244140625,1530.484130859375,4814317
2021-07-02,1558.949951171875,1569.449951171875,1542.5999755859375,1567.800048828125,1537.7423095703125,5166064
2021-07-05,1569.1500244140625,1585.0,1561.050048828125,1578.949951171875,1548.678466796875,4058338
2021-07-06,1573.699951171875,1586.75,1557.0999755859375,1562.199951171875,1532.2496337890625,4089574
2021-07-07,1566.050048828125,1570.550048828125,1544.6500244140625,1564.5999755859375,1534.6036376953125,4797120
2021-07-08,1568.0,1576.0,1549.0,1560.75,1530.827392578125,3326813
2021-07-09,1556.0,1569.9000244140625,1551.0,1562.9000244140625,1532.936279296875,3436594
2021-07-12,1570.550048828125,1578.0,1533.75,1547.8499755859375,1518.1748046875,4588982
2021-07-13,1556.4000244140625,1556.4000244140625,1536.300048828125,1544.949951171875,1515.330322265625,4456160
2021-07-14,1554.0,1582.800048828125,1538.0999755859375,1576.9000244140625,1546.6678466796875,5657716
2021-07-15,1557.9000244140625,1596.8499755859375,1556.0,1580.800048828125,1550.4930419921875,10021355
2021-07-16,1573.75,1574.6500244140625,1549.5999755859375,1555.449951171875,1525.62890625,6265593
2021-07-19,1544.699951171875,1552.9000244140625,1537.550048828125,1541.699951171875,1512.142578125,5669162
2021-07-20,1538.300048828125,1557.699951171875,1538.0,1550.050048828125,1520.3326416015625,5069939
2021-07-22,1561.4000244140625,1592.8499755859375,1561.4000244140625,1590.199951171875,1559.7127685546875,7854575
2021-07-23,1588.550048828125,1598.5,1585.050048828125,1590.449951171875,1559.9580078125,4179719
2021-07-26,1594.0999755859375,1611.6500244140625,1594.0999755859375,1603.9000244140625,1573.150146484375,4586710
2021-07-27,1605.0,1609.300048828125,1597.9000244140625,1602.550048828125,1571.8260498046875,5892859
2021-07-28,1605.0999755859375,1607.5999755859375,1585.5,1605.5999755859375,1574.8175048828125,4686788
2021-07-29,1600.0999755859375,1620.0,1600.0999755859375,1617.0,1585.9989013671875,4660873
2021-07-30,1610.0,1623.4000244140625,1606.1500244140625,1610.5,1579.62353515625,6234257
2021-08-02,1627.449951171875,1634.75,1619.199951171875,1631.550048828125,1600.27001953125,5553389
2021-08-03,1647.0,1658.6500244140625,1635.5999755859375,1655.199951171875,1623.466552734375,5513668
2021-08-04,1669.0999755859375,1679.9000244140625,1639.050048828125,1649.25,1617.6307373046875,6740391
2021-08-05,1649.5,1666.0,1647.050048828125,1653.550048828125,1621.848388671875,5420536
2021-08-06,1657.0,1660.6500244140625,1644.0,1650.199951171875,1618.5623779296875,3754855
2021-08-09,1661.0,1667.449951171875,1646.4000244140625,1663.300048828125,1631.411376953125,5018477
2021-08-10,1668.0,1680.0,1661.050048828125,1677.25,1645.0938720703125,6846517
2021-08-11,1674.800048828125,1684.0,1668.0,1677.550048828125,1645.38818359375,4899639
2021-08-12,1679.1500244140625,1696.5,1674.0,1689.5999755859375,1657.2071533203125,5659579
2021-08-13,1697.0,1722.5,1691.300048828125,1712.199951171875,1679.373779296875,5612790
2021-08-16,1707.699951171875,1719.949951171875,1690.0999755859375,1704.4000244140625,1671.723388671875,4564109
2021-08-17,1703.9000244140625,1748.9000244140625,1686.550048828125,1741.6500244140625,1708.2591552734375,9510390
2021-08-18,1729.0,1755.5,1727.0,1733.449951171875,1700.21630859375,6686090
2021-08-20,1716.0999755859375,1745.0,1716.0999755859375,1732.949951171875,1699.7259521484375,6206972
2021-08-23,1735.75,1753.1500244140625,1732.0,1738.75,1705.414794921875,6189051
2021-08-24,1750.0,1757.0,1712.699951171875,1720.8499755859375,1687.85791015625,7602939
2021-08-25,1718.0,1746.9000244140625,1718.0,1735.550048828125,1702.2762451171875,6153253
2021-08-26,1734.0,1746.0,1720.0,1727.699951171875,1694.57666015625,5302248
2021-08-27,1725.0,1727.699951171875,1705.199951171875,1708.800048828125,1676.0390625,6698514
2021-08-30,1703.050048828125,1718.6500244140625,1690.4000244140625,1698.050048828125,1665.4951171875,6559667
2021-08-31,1700.1500244140625,1715.0,1685.8499755859375,1706.449951171875,1673.7340087890625,12255438
2021-09-01,1709.5,1709.5,1673.1500244140625,1677.75,1645.5843505859375,7801974
2021-09-02,1677.3499755859375,1694.300048828125,1662.6500244140625,1689.0999755859375,1656.7166748046875,6830050
2021-09-03,1696.050048828125,1705.949951171875,1684.4000244140625,1700.6500244140625,1668.0452880859375,5339139
2021-09-06,1705.1500244140625,1732.0,1699.3499755859375,1730.4000244140625,1697.224853515625,4876026
2021-09-07,1730.0,1734.9000244140625,1704.0,1706.6500244140625,1673.9302978515625,3520341
2021-09-08,1700.8499755859375,1700.8499755859375,1682.949951171875,1693.25,1660.787109375,4584896
2021-09-09,1685.9000244140625,1694.9000244140625,1682.1500244140625,1691.5999755859375,1659.168701171875,3331674
2021-09-13,1683.0,1701.5,1675.199951171875,1691.9000244140625,1659.4630126953125,4662374
2021-09-14,1695.949951171875,1695.949951171875,1678.5999755859375,1686.1500244140625,1653.8232421875,4945167
2021-09-15,1693.25,1715.0999755859375,1690.199951171875,1711.449951171875,1678.63818359375,4062344
2021-09-16,1715.199951171875,1719.25,1691.449951171875,1702.25,1669.6146240234375,3246568
2021-09-17,1697.0,1718.0,1684.449951171875,1691.300048828125,1658.8746337890625,7454864
2021-09-20,1685.0,1707.699951171875,1677.949951171875,1687.8499755859375,1655.4906005859375,5660743
2021-09-21,1700.0,1726.75,1684.6500244140625,1718.449951171875,1685.50390625,4672222
2021-09-22,1717.0,1738.9000244140625,1713.050048828125,1716.9000244140625,1683.9837646484375,4553892
2021-09-23,1732.0,1745.0,1721.0999755859375,1742.550048828125,1709.1419677734375,3826090
2021-09-24,1758.0,1788.0,1752.449951171875,1763.8499755859375,1730.0335693359375,8280446
2021-09-27,1768.75,1769.0,1718.0999755859375,1721.1500244140625,1688.1522216796875,5045337
2021-09-28,1710.0,1710.0,1675.0,1687.0999755859375,1654.7550048828125,6557197
2021-09-29,1659.25,1701.4000244140625,1655.0,1692.25,1659.8062744140625,7792548
2021-09-30,1703.0,1703.0,1670.0999755859375,1675.199951171875,1643.0831298828125,6914031
2021-10-01,1665.0999755859375,1678.949951171875,1661.25,1665.1500244140625,1633.2259521484375,5733906
2021-10-04,1672.5,1688.0,1665.4000244140625,1678.75,1646.5650634765625,2947154
2021-10-05,1671.0,1702.949951171875,1663.0,1692.800048828125,1660.3458251953125,4373310
2021-10-06,1702.0999755859375,1709.0,1670.0,1673.550048828125,1641.4649658203125,4271698
2021-10-07,1687.0,1704.199951171875,1676.6500244140625,1691.0,1658.580322265625,5476108
2021-10-08,1705.25,1731.5,1698.4000244140625,1723.8499755859375,1690.800537109375,4738376
2021-10-11,1682.0,1730.0,1663.699951171875,1690.949951171875,1658.53125,8840633
2021-10-12,1677.0,1689.0,1662.0,1685.1500244140625,1652.842529296875,7439300
2021-10-13,1695.949951171875,1713.6500244140625,1680.050048828125,1709.199951171875,1676.4312744140625,7104171
2021-10-14,1754.0,1783.5999755859375,1698.199951171875,1715.75,1682.8558349609375,19655776
2021-10-18,1740.0,1799.0,1740.0,1792.1500244140625,1757.791015625,13438109
2021-10-19,1814.0,1834.5,1782.300048828125,1822.1500244140625,1787.2159423828125,10324260
2021-10-20,1829.4000244140625,1848.0,1794.050048828125,1802.3499755859375,1767.79541015625,5876115
2021-10-21,1814.0,1814.0,1746.8499755859375,1753.6500244140625,1720.0291748046875,8779629
2021-10-22,1749.9000244140625,1763.199951171875,1707.0,1719.800048828125,1686.828125,7369809
2021-10-25,1722.050048828125,1729.75,1687.199951171875,1707.550048828125,1674.81298828125,5905209
2021-10-26,1710.050048828125,1726.5999755859375,1695.9000244140625,1703.699951171875,1685.8460693359375,5871709
2021-10-27,1709.0999755859375,1734.1500244140625,1701.1500244140625,1728.949951171875,1710.83154296875,5090259
2021-10-28,1719.3499755859375,1724.75,1692.050048828125,1703.9000244140625,1686.0440673828125,5329972
2021-10-29,1699.0,1712.5999755859375,1661.050048828125,1667.75,1650.27294921875,5875091
2021-11-01,1677.5,1707.199951171875,1676.0,1700.050048828125,1682.2344970703125,3636806
2021-11-02,1695.0,1706.449951171875,1686.3499755859375,1697.9000244140625,1680.10693359375,3471772
2021-11-03,1709.0,1717.449951171875,1699.0,1702.5,1684.65869140625,3530713
2021-11-04,1715.0,1717.0,1705.0,1708.699951171875,1690.793701171875,483407
2021-11-08,1730.0,1741.0,1703.0,1737.5,1719.2919921875,5245903
2021-11-09,1734.75,1750.0,1726.0,1742.5,1724.239501953125,4016134
2021-11-10,1726.0,1750.949951171875,1721.949951171875,1740.1500244140625,1721.9141845703125,4780368
2021-11-11,1732.949951171875,1739.75,1709.0,1733.300048828125,1715.135986328125,4731349
2021-11-12,1743.0,1782.8499755859375,1738.050048828125,1780.199951171875,1761.54443359375,5069009
2021-11-15,1782.0999755859375,1800.0,1775.5,1787.1500244140625,1768.421630859375,4354074
2021-11-16,1790.0,1808.949951171875,1777.0,1792.300048828125,1773.5177001953125,6034233
2021-11-17,1792.550048828125,1802.0,1780.699951171875,1787.449951171875,1768.718505859375,4732492
2021-11-18,1781.5999755859375,1789.449951171875,1759.0,1779.4000244140625,1760.7529296875,4326924
2021-11-22,1784.0,1785.4000244140625,1751.1500244140625,1759.4000244140625,1740.9625244140625,6621839
2021-11-23,1735.0999755859375,1747.25,1710.0,1736.9000244140625,1718.6982421875,8436160
2021-11-24,1740.0,1740.5,1688.0,1696.0,1678.226806640625,7333061
2021-11-25,1700.0,1726.199951171875,1696.949951171875,1722.4000244140625,1704.3502197265625,4476260
2021-11-26,1702.550048828125,1718.3499755859375,1684.0,1691.6500244140625,1673.9224853515625,4494181
2021-11-29,1691.0,1712.0,1669.1500244140625,1696.3499755859375,1678.5731201171875,3942776
2021-11-30,1704.550048828125,1729.9000244140625,1700.050048828125,1712.6500244140625,1694.702392578125,14808963
2021-12-01,1715.0,1741.9000244140625,1713.0,1714.9000244140625,1696.9288330078125,5193264
2021-12-02,1715.0,1750.5,1711.3499755859375,1748.25,1729.9293212890625,5559574
2021-12-03,1771.0999755859375,1786.6500244140625,1732.550048828125,1735.550048828125,1717.3624267578125,6754012
2021-12-06,1730.0,1733.949951171875,1691.5,1695.300048828125,1677.5341796875,3991449
2021-12-07,1701.0999755859375,1724.9000244140625,1694.0,1711.6500244140625,1693.712890625,4202122
2021-12-08,1733.0,1759.800048828125,1732.5999755859375,1753.3499755859375,1734.975830078125,3029169
2021-12-09,1759.0,1769.4000244140625,1742.0,1763.449951171875,1744.969970703125,2082171
2021-12-10,1760.0,1763.75,1746.0,1759.25,1740.8140869140625,1823469
2021-12-13,1767.050048828125,1771.3499755859375,1738.800048828125,1744.6500244140625,1726.3670654296875,4040584
2021-12-14,1730.9000244140625,1763.0,1710.3499755859375,1752.1500244140625,1733.7884521484375,4768144
2021-12-15,1745.0,1747.949951171875,1721.199951171875,1734.199951171875,1716.0264892578125,3053149
2021-12-16,1762.6500244140625,1777.5999755859375,1758.0,1771.5999755859375,1753.0345458984375,4481031
2021-12-17,1820.0,1842.0,1806.75,1820.8499755859375,1801.7684326171875,18887243
2021-12-20,1801.699951171875,1829.6500244140625,1787.300048828125,1798.9000244140625,1780.048583984375,5773891
2021-12-21,1801.0,1838.0,1801.0,1811.5999755859375,1792.6153564453125,5353584
2021-12-22,1825.0,1829.1500244140625,1812.3499755859375,1824.699951171875,1805.578125,4156428
2021-12-23,1831.25,1861.5999755859375,1827.0,1857.5999755859375,1838.13330078125,4112933
2021-12-24,1872.949951171875,1875.75,1854.0,1863.5,1843.9715576171875,3780347
2021-12-27,1860.0,1874.5,1845.050048828125,1866.1500244140625,1846.59375,2647733
2021-12-28,1880.699951171875,1895.9000244140625,1878.4000244140625,1888.0,1868.21484375,3340933
2021-12-29,1883.5,1893.800048828125,1876.4000244140625,1885.550048828125,1865.79052734375,3236635
2021-12-30,1884.5,1909.800048828125,1874.3499755859375,1892.8499755859375,1873.013916015625,4584738
2021-12-31,1890.0,1898.3499755859375,1871.6500244140625,1887.75,1867.9674072265625,4619420
2022-01-03,1887.75,1914.050048828125,1887.75,1898.449951171875,1878.5552978515625,3329616
2022-01-04,1898.449951171875,1906.6500244140625,1878.0,1899.1500244140625,1879.2479248046875,3921999
2022-01-05,1900.0,1902.9000244140625,1840.0,1844.6500244140625,1825.319091796875,6995719
2022-01-06,1828.0,1828.0,1800.0,1817.800048828125,1798.75048828125,6449205
2022-01-07,1815.449951171875,1836.0,1806.800048828125,1814.300048828125,1795.2872314453125,4834389
2022-01-10,1815.0,1869.9000244140625,1813.0,1850.75,1831.3551025390625,7857560
2022-01-11,1855.0,1870.0,1850.1500244140625,1855.5999755859375,1836.154296875,5142287
2022-01-12,1868.9000244140625,1889.0,1860.0,1877.449951171875,1857.7752685546875,5362535
2022-01-13,1905.0,1912.5,1866.3499755859375,1896.800048828125,1876.922607421875,14277630
2022-01-14,1882.0,1933.0,1881.0,1929.3499755859375,1909.1314697265625,7688506
2022-01-17,1938.550048828125,1953.9000244140625,1930.5,1939.5,1919.175048828125,5262464
2022-01-18,1922.0999755859375,1945.0,1911.449951171875,1920.75,1900.62158203125,3690315
2022-01-19,1916.0,1916.0,1862.8499755859375,1867.050048828125,1847.484375,5747770
2022-01-20,1844.0,1848.0,1815.5,1823.699951171875,1804.588623046875,5533463
2022-01-21,1795.0,1808.0,1776.0,1785.699951171875,1766.98681640625,8252758
2022-01-24,1765.0,1768.6500244140625,1728.0,1736.800048828125,1718.599365234375,7116712
2022-01-25,1726.5999755859375,1740.0,1700.5,1722.1500244140625,1704.102783203125,9137653
2022-01-27,1702.0,1709.699951171875,1665.0,1678.5999755859375,1661.0091552734375,11231734
2022-01-28,1681.0,1727.550048828125,1679.5,1686.199951171875,1668.529541015625,10998502
2022-01-31,1718.0,1749.5,1715.3499755859375,1736.199951171875,1718.0054931640625,8788872
2022-02-01,1766.0999755859375,1780.0,1734.699951171875,1772.050048828125,1753.47998046875,5119935
2022-02-02,1789.0,1792.800048828125,1772.0,1787.0999755859375,1768.3721923828125,4253717
2022-02-03,1779.0,1779.0,1734.0,1738.550048828125,1720.3310546875,3832922
2022-02-04,1732.0,1753.949951171875,1710.1500244140625,1741.0999755859375,1722.854248046875,4700077
2022-02-07,1722.199951171875,1732.0,1695.4000244140625,1715.0,1697.0277099609375,4310209
2022-02-08,1710.0,1725.0,1696.0,1717.300048828125,1699.3037109375,6053401
2022-02-09,1735.0,1743.0,1725.0,1737.300048828125,1719.0941162109375,3867244
2022-02-10,1755.6500244140625,1773.9000244140625,1748.75,1769.5999755859375,1751.0555419921875,4334630
2022-02-11,1740.0,1745.949951171875,1713.0,1721.3499755859375,1703.3111572265625,7551371
2022-02-14,1690.0,1718.550048828125,1678.25,1682.199951171875,1664.5714111328125,7459637
2022-02-15,1699.0,1746.75,1690.449951171875,1738.25,1720.0340576171875,4669915
2022-02-16,1738.25,1755.449951171875,1726.8499755859375,1733.300048828125,1715.135986328125,5350642
2022-02-17,1744.0,1749.0,1720.300048828125,1724.800048828125,1706.72509765625,3937950
2022-02-18,1710.0,1722.5,1703.5,1706.949951171875,1689.06201171875,5602215
2022-02-21,1701.0,1737.300048828125,1691.5,1730.699951171875,1712.5631103515625,5120890
2022-02-22,1699.9000244140625,1751.0,1691.050048828125,1734.3499755859375,1716.1749267578125,8878515
2022-02-23,1750.0,1758.25,1733.4000244140625,1742.8499755859375,1724.5858154296875,5478811
2022-02-24,1690.0999755859375,1714.949951171875,1670.5,1678.1500244140625,1660.56396484375,13592379
2022-02-25,1715.0,1728.1500244140625,1677.0,1694.5999755859375,1676.841552734375,9737281
2022-02-28,1682.199951171875,1728.050048828125,1665.0,1715.5999755859375,1697.6214599609375,15076542
2022-03-02,1710.0,1714.4000244140625,1691.0,1702.800048828125,1684.9556884765625,6771489
2022-03-03,1720.199951171875,1733.9000244140625,1705.550048828125,1720.8499755859375,1702.81640625,7344147
2022-03-04,1695.25,1736.0,1681.0,1723.300048828125,1705.2408447265625,9074499
2022-03-07,1697.0,1751.0,1696.0,1739.8499755859375,1721.6173095703125,9742588
2022-03-08,1718.449951171875,1800.0,1718.449951171875,1778.199951171875,1759.5654296875,10984500
2022-03-09,1791.0,1831.5999755859375,1791.0,1813.3499755859375,1794.3470458984375,10193515
2022-03-10,1844.75,1844.75,1810.199951171875,1825.9000244140625,1806.765625,6547182
2022-03-11,1814.0,1831.4000244140625,1811.0,1822.0,1802.906494140625,4758657
2022-03-14,1831.550048828125,1895.0,1831.550048828125,1890.699951171875,1870.886474609375,10289724
2022-03-15,1888.3499755859375,1888.3499755859375,1830.0,1839.300048828125,1820.025146484375,7140443
2022-03-16,1865.0,1893.949951171875,1849.0,1889.4000244140625,1869.60009765625,5233979
2022-03-17,1923.300048828125,1923.300048828125,1833.050048828125,1854.5999755859375,1835.164794921875,17731459
2022-03-21,1861.0,1886.9000244140625,1841.0999755859375,1853.050048828125,1833.631103515625,8362085
2022-03-22,1850.0,1890.0,1839.0,1887.4000244140625,1867.62109375,5709382
2022-03-23,1897.0,1900.0,1857.0,1872.4000244140625,1852.7783203125,6192824
2022-03-24,1856.1500244140625,1894.5999755859375,1856.1500244140625,1886.699951171875,1866.9283447265625,3784303
2022-03-25,1892.0,1894.0,1858.0,1876.550048828125,1856.8848876953125,3438588
2022-03-28,1866.0,1880.9000244140625,1852.6500244140625,1873.9000244140625,1854.2625732421875,4008555
2022-03-29,1873.9000244140625,1889.4000244140625,1860.550048828125,1886.0,1866.2357177734375,3917785
2022-03-30,1910.0,1919.0,1895.0,1903.949951171875,1883.99755859375,7795839
2022-03-31,1900.0,1913.0,1894.199951171875,1906.8499755859375,1886.8671875,5399145
2022-04-01,1886.8499755859375,1910.300048828125,1878.300048828125,1903.550048828125,1883.6019287109375,6171518
2022-04-04,1889.75,1893.0,1873.0,1882.949951171875,1863.2176513671875,7364074
2022-04-05,1883.800048828125,1889.5999755859375,1857.1500244140625,1861.0999755859375,1841.5966796875,5472024
2022-04-06,1855.0,1857.5,1822.1500244140625,1828.8499755859375,1809.6846923828125,5407453
2022-04-07,1821.050048828125,1828.1500244140625,1807.550048828125,1811.0,1792.021728515625,5797544
2022-04-08,1823.0,1838.0,1808.0,1814.5999755859375,1795.583984375,5131446
2022-04-11,1814.0,1814.0,1762.550048828125,1766.550048828125,1748.03759765625,8248407
2022-04-12,1757.5,1757.5,1727.75,1742.449951171875,1724.1900634765625,6456184
2022-04-13,1754.949951171875,1757.5,1732.0,1748.550048828125,1730.2261962890625,6257693
2022-04-18,1605.5,1650.0,1590.0,1621.4000244140625,1604.40869140625,30523965
2022-04-19,1636.6500244140625,1636.6500244140625,1550.0,1562.0,1545.631103515625,17044923
2022-04-20,1575.0,1596.300048828125,1563.0,1587.699951171875,1571.061767578125,10678747
2022-04-21,1595.0,1627.199951171875,1589.25,1618.800048828125,1601.8359375,7766514
2022-04-22,1604.3499755859375,1610.699951171875,1582.4000244140625,1585.449951171875,1568.8353271484375,8134245
2022-04-25,1572.800048828125,1572.800048828125,1554.0999755859375,1561.0999755859375,1544.740478515625,7000570
2022-04-26,1577.199951171875,1592.0,1566.550048828125,1581.0,1564.4320068359375,5345435
2022-04-27,1572.75,1572.75,1550.3499755859375,1552.800048828125,1536.527587890625,8819356
2022-04-28,1570.0,1601.800048828125,1557.449951171875,1582.5999755859375,1566.0152587890625,9245177
2022-04-29,1590.0,1597.300048828125,1560.800048828125,1567.550048828125,1551.123046875,9831395
2022-05-02,1550.9000244140625,1552.75,1531.0,1541.0,1524.8511962890625,7072627
2022-05-04,1547.25,1570.0,1530.1500244140625,1535.550048828125,1519.4583740234375,6220959
2022-05-05,1560.050048828125,1589.4000244140625,1557.449951171875,1585.1500244140625,1568.53857421875,6144870
2022-05-06,1550.0,1561.8499755859375,1535.050048828125,1542.8499755859375,1526.6817626953125,6171472
2022-05-09,1540.0,1586.800048828125,1522.1500244140625,1570.3499755859375,1553.8935546875,6832202
2022-05-10,1558.0,1569.1500244140625,1546.050048828125,1553.0,1536.7254638671875,6212545
2022-05-11,1549.949951171875,1549.949951171875,1511.5999755859375,1526.75,1510.75048828125,7846080
2022-05-12,1514.0,1527.5,1504.300048828125,1508.800048828125,1492.9886474609375,7034979
2022-05-13,1519.300048828125,1529.25,1498.0999755859375,1504.4000244140625,1488.634765625,6723761
2022-05-16,1510.0,1511.8499755859375,1478.6500244140625,1489.0999755859375,1473.4949951171875,6145331
2022-05-17,1494.9000244140625,1525.0,1480.9000244140625,1518.449951171875,1502.5374755859375,6516378
2022-05-18,1522.0,1549.699951171875,1505.300048828125,1509.199951171875,1493.3843994140625,6594126
2022-05-19,1481.0,1484.699951171875,1417.6500244140625,1427.1500244140625,1412.1943359375,16561140
2022-05-20,1453.0,1466.75,1446.699951171875,1455.1500244140625,1439.90087890625,10488908
2022-05-23,1455.0999755859375,1488.0,1450.050048828125,1468.4000244140625,1453.011962890625,5887569
